week,forecast,method,sheet_name
2024-09-30,335.7181465476189,ml_rf,RCFPPH 1100 424
2024-10-07,336.45469571428544,ml_rf,RCFPPH 1100 424
2024-10-14,332.2252832142855,ml_rf,RCFPPH 1100 424
2024-07-22,397.89061130952393,ml_rf,RCFPPH 1100 218
2024-07-29,336.8713561309525,ml_rf,RCFPPH 1100 218
2024-08-05,309.55502779761923,ml_rf,RCFPPH 1100 218
2024-08-12,322.0652974404764,ml_rf,RCFPPH 1100 218
2024-08-19,306.00867982142876,ml_rf,RCFPPH 1100 218
2024-08-26,302.6814784523811,ml_rf,RCFPPH 1100 218
2024-09-02,285.95381369047635,ml_rf,RCFPPH 1100 218
2024-09-09,283.98692202380977,ml_rf,RCFPPH 1100 218
2024-09-16,282.3505836904764,ml_rf,RCFPPH 1100 218
2024-09-23,275.21576333333354,ml_rf,RCFPPH 1100 218
2024-09-30,273.496724761905,ml_rf,RCFPPH 1100 218
2024-10-07,273.65428476190493,ml_rf,RCFPPH 1100 218
2024-07-15,438.1437819047618,ml_rf,RCFPPH 1100 231
2024-07-22,454.6761794047621,ml_rf,RCFPPH 1100 231
2024-07-29,412.6657035714289,ml_rf,RCFPPH 1100 231
2024-08-05,402.49575369047614,ml_rf,RCFPPH 1100 231
2024-08-12,394.51651071428574,ml_rf,RCFPPH 1100 231
2024-08-19,362.32116500000006,ml_rf,RCFPPH 1100 231
2024-08-26,336.71020238095224,ml_rf,RCFPPH 1100 231
2024-09-02,292.3148484523806,ml_rf,RCFPPH 1100 231
2024-09-09,283.69615690476155,ml_rf,RCFPPH 1100 231
2024-09-16,262.9282109523808,ml_rf,RCFPPH 1100 231
2024-09-23,249.42218642857125,ml_rf,RCFPPH 1100 231
2024-09-30,239.7505072619047,ml_rf,RCFPPH 1100 231
2024-07-08,645.8959800793648,ml_rf,RCFPPH 1100 326
2024-07-15,630.0784237103172,ml_rf,RCFPPH 1100 326
2024-07-22,609.7925452579365,ml_rf,RCFPPH 1100 326
2024-07-29,576.7858562103173,ml_rf,RCFPPH 1100 326
2024-08-05,575.5835995436507,ml_rf,RCFPPH 1100 326
2024-08-12,587.9466212103174,ml_rf,RCFPPH 1100 326
2024-08-19,587.9466212103174,ml_rf,RCFPPH 1100 326
2024-08-26,570.8487776388888,ml_rf,RCFPPH 1100 326
2024-09-02,571.4155576388889,ml_rf,RCFPPH 1100 326
2024-09-09,573.5809593055556,ml_rf,RCFPPH 1100 326
2024-09-16,571.2789093055555,ml_rf,RCFPPH 1100 326
2024-09-23,567.7144194246032,ml_rf,RCFPPH 1100 326
2024-07-22,687.3519268452384,ml_rf,RCFPPH 1100 420
2024-07-29,644.33717875,ml_rf,RCFPPH 1100 420
2024-08-05,583.3106875595239,ml_rf,RCFPPH 1100 420
2024-08-12,592.2327371428571,ml_rf,RCFPPH 1100 420
2024-08-19,589.3963871428572,ml_rf,RCFPPH 1100 420
2024-08-26,565.3107300595237,ml_rf,RCFPPH 1100 420
2024-09-02,563.4389317261904,ml_rf,RCFPPH 1100 420
2024-09-09,544.0360720833331,ml_rf,RCFPPH 1100 420
2024-09-16,547.3268495833331,ml_rf,RCFPPH 1100 420
2024-09-23,521.4255931547616,ml_rf,RCFPPH 1100 420
2024-09-30,513.7512273214281,ml_rf,RCFPPH 1100 420
2024-10-07,485.29370315476154,ml_rf,RCFPPH 1100 420
2024-07-22,1189.1986931639194,ml_rf,RCFPPH 1100 440
2024-07-29,1119.8667538980462,ml_rf,RCFPPH 1100 440
2024-08-05,930.8574350885222,ml_rf,RCFPPH 1100 440
2024-08-12,1121.2263895329668,ml_rf,RCFPPH 1100 440
2024-08-19,1104.9192356242368,ml_rf,RCFPPH 1100 440
2024-08-26,1115.7067406242368,ml_rf,RCFPPH 1100 440
2024-09-02,1062.5385768147128,ml_rf,RCFPPH 1100 440
2024-09-09,1110.62513098138,ml_rf,RCFPPH 1100 440
2024-09-16,1093.339982171856,ml_rf,RCFPPH 1100 440
2024-09-23,1094.274732767094,ml_rf,RCFPPH 1100 440
2024-09-30,1103.8855726480463,ml_rf,RCFPPH 1100 440
2024-10-07,1091.8221438385224,ml_rf,RCFPPH 1100 440
2024-07-22,1564.8949841666677,ml_rf,RCFPPH 1100 504
2024-07-29,1545.1820119642864,ml_rf,RCFPPH 1100 504
2024-08-05,1452.9782253571434,ml_rf,RCFPPH 1100 504
2024-08-12,1413.8074813095254,ml_rf,RCFPPH 1100 504
2024-08-19,1362.1069837500006,ml_rf,RCFPPH 1100 504
2024-08-26,1284.1017436309528,ml_rf,RCFPPH 1100 504
2024-09-02,1247.562940416667,ml_rf,RCFPPH 1100 504
2024-09-09,1155.3750439880955,ml_rf,RCFPPH 1100 504
2024-09-16,1114.7235323214286,ml_rf,RCFPPH 1100 504
2024-09-23,1066.5991150595241,ml_rf,RCFPPH 1100 504
2024-09-30,1043.4930708928578,ml_rf,RCFPPH 1100 504
2024-10-07,1033.2873992261912,ml_rf,RCFPPH 1100 504
2024-07-22,214.44197988095237,ml_rf,RCFPPH 1100 510
2024-07-29,216.48966797619036,ml_rf,RCFPPH 1100 510
2024-08-05,242.79563922619036,ml_rf,RCFPPH 1100 510
2024-08-12,223.6466802976191,ml_rf,RCFPPH 1100 510
2024-08-19,208.78131964285717,ml_rf,RCFPPH 1100 510
2024-08-26,212.13127297619047,ml_rf,RCFPPH 1100 510
2024-09-02,237.79067678571428,ml_rf,RCFPPH 1100 510
2024-09-09,229.16811988095233,ml_rf,RCFPPH 1100 510
2024-09-16,230.6182927380952,ml_rf,RCFPPH 1100 510
2024-09-23,231.04863440476186,ml_rf,RCFPPH 1100 510
2024-09-30,235.48826107142852,ml_rf,RCFPPH 1100 510
2024-10-07,207.7361733333334,ml_rf,RCFPPH 1100 510
2024-07-29,1519.5858773809537,ml_rf,RCFPPH 1100 518
2024-08-05,1440.8737734523818,ml_rf,RCFPPH 1100 518
2024-08-12,1391.3601954761914,ml_rf,RCFPPH 1100 518
2024-08-19,1320.5381592857143,ml_rf,RCFPPH 1100 518
2024-08-26,1362.4406744047624,ml_rf,RCFPPH 1100 518
2024-09-02,1297.8424313095236,ml_rf,RCFPPH 1100 518
2024-09-09,1329.325534166667,ml_rf,RCFPPH 1100 518
2024-09-16,1352.3956166666671,ml_rf,RCFPPH 1100 518
2024-09-23,1309.6705735714281,ml_rf,RCFPPH 1100 518
2024-09-30,1317.617315238095,ml_rf,RCFPPH 1100 518
2024-10-07,1334.5214110714287,ml_rf,RCFPPH 1100 518
2024-10-14,1338.5839798809527,ml_rf,RCFPPH 1100 518
2024-07-22,357.35802095238114,ml_rf,RCFPPH 1100 607
2024-07-29,318.43779172619026,ml_rf,RCFPPH 1100 607
2024-08-05,272.6834662499998,ml_rf,RCFPPH 1100 607
2024-08-12,302.2349444642857,ml_rf,RCFPPH 1100 607
2024-08-19,301.24965339285706,ml_rf,RCFPPH 1100 607
2024-08-26,298.47225523809516,ml_rf,RCFPPH 1100 607
2024-09-02,302.2830247619047,ml_rf,RCFPPH 1100 607
2024-09-09,298.1306965476189,ml_rf,RCFPPH 1100 607
2024-09-16,303.9699447619046,ml_rf,RCFPPH 1100 607
2024-09-23,307.51418476190463,ml_rf,RCFPPH 1100 607
2024-09-30,303.9355372619046,ml_rf,RCFPPH 1100 607
2024-10-07,307.89280119047595,ml_rf,RCFPPH 1100 607
2024-07-08,430.57544470238105,ml_rf,RCFPPH 1100 641
2024-07-15,367.6265952976191,ml_rf,RCFPPH 1100 641
2024-07-22,363.4053580952381,ml_rf,RCFPPH 1100 641
2024-07-29,340.8047488095238,ml_rf,RCFPPH 1100 641
2024-08-05,318.99780047619066,ml_rf,RCFPPH 1100 641
2024-08-12,311.19504797619066,ml_rf,RCFPPH 1100 641
2024-08-19,245.1016910714287,ml_rf,RCFPPH 1100 641
2024-08-26,243.18703243506505,ml_rf,RCFPPH 1100 641
2024-09-02,238.28844326839845,ml_rf,RCFPPH 1100 641
2024-09-09,223.3355671969699,ml_rf,RCFPPH 1100 641
2024-09-16,224.32459743506516,ml_rf,RCFPPH 1100 641
2024-09-23,219.66740243506513,ml_rf,RCFPPH 1100 641
2024-07-15,559.9168349404762,ml_rf,RCFPPH 1100 656
2024-07-22,631.6404653968254,ml_rf,RCFPPH 1100 656
2024-07-29,668.5044102182541,ml_rf,RCFPPH 1100 656
2024-08-05,645.8578351190478,ml_rf,RCFPPH 1100 656
2024-08-12,665.3736433134923,ml_rf,RCFPPH 1100 656
2024-08-19,687.761676230159,ml_rf,RCFPPH 1100 656
2024-08-26,687.976403730159,ml_rf,RCFPPH 1100 656
2024-09-02,679.1653043253968,ml_rf,RCFPPH 1100 656
2024-09-09,682.9495976587302,ml_rf,RCFPPH 1100 656
2024-09-16,680.2912126587303,ml_rf,RCFPPH 1100 656
2024-09-23,690.5121934920635,ml_rf,RCFPPH 1100 656
2024-09-30,701.6828534920637,ml_rf,RCFPPH 1100 656
2024-07-22,241.67972428571423,ml_rf,RCFPPH 1100 906
2024-07-29,162.86699773809522,ml_rf,RCFPPH 1100 906
2024-08-05,143.1927541666667,ml_rf,RCFPPH 1100 906
2024-08-12,137.8469114285715,ml_rf,RCFPPH 1100 906
2024-08-19,134.4592879761905,ml_rf,RCFPPH 1100 906
2024-08-26,125.02853488095239,ml_rf,RCFPPH 1100 906
2024-09-02,101.96397666666665,ml_rf,RCFPPH 1100 906
2024-09-09,97.52985511904764,ml_rf,RCFPPH 1100 906
2024-09-16,91.39666678571427,ml_rf,RCFPPH 1100 906
2024-09-23,79.57986797619049,ml_rf,RCFPPH 1100 906
2024-09-30,75.59919845238096,ml_rf,RCFPPH 1100 906
2024-10-07,74.82704833333335,ml_rf,RCFPPH 1100 906
2024-07-22,990.3751099404764,ml_rf,RCFPPH 1100 907
2024-07-29,976.5307238690475,ml_rf,RCFPPH 1100 907
2024-08-05,905.4062876785713,ml_rf,RCFPPH 1100 907
2024-08-12,847.4279825000001,ml_rf,RCFPPH 1100 907
2024-08-19,832.4143351190475,ml_rf,RCFPPH 1100 907
2024-08-26,770.942205833333,ml_rf,RCFPPH 1100 907
2024-09-02,738.6526420238093,ml_rf,RCFPPH 1100 907
2024-09-09,682.4649772619047,ml_rf,RCFPPH 1100 907
2024-09-16,658.4579455952378,ml_rf,RCFPPH 1100 907
2024-09-23,610.5284722619047,ml_rf,RCFPPH 1100 907
2024-09-30,584.6073639285711,ml_rf,RCFPPH 1100 907
2024-10-07,568.6132139285708,ml_rf,RCFPPH 1100 907
2024-07-29,1128.8189844642861,ml_rf,RCFPPH 1100 912
2024-08-05,787.7945613095242,ml_rf,RCFPPH 1100 912
2024-08-12,923.3098861904765,ml_rf,RCFPPH 1100 912
2024-08-19,766.1653691071427,ml_rf,RCFPPH 1100 912
2024-08-26,788.508505238095,ml_rf,RCFPPH 1100 912
2024-09-02,691.1697222619046,ml_rf,RCFPPH 1100 912
2024-09-09,695.2154080357141,ml_rf,RCFPPH 1100 912
2024-09-16,634.5279321428569,ml_rf,RCFPPH 1100 912
2024-09-23,610.3103639285714,ml_rf,RCFPPH 1100 912
2024-09-30,594.3323622619047,ml_rf,RCFPPH 1100 912
2024-10-07,581.2514289285714,ml_rf,RCFPPH 1100 912
2024-10-14,570.817190357143,ml_rf,RCFPPH 1100 912
2024-06-10,266.8062862301587,ml_rf,RCFPPH 1100 916
2024-06-17,280.979965515873,ml_rf,RCFPPH 1100 916
2024-06-24,235.61057777777765,ml_rf,RCFPPH 1100 916
2024-07-01,252.4630168253968,ml_rf,RCFPPH 1100 916
2024-07-08,255.5219825396825,ml_rf,RCFPPH 1100 916
2024-07-15,258.8896692063491,ml_rf,RCFPPH 1100 916
2024-07-22,261.544915515873,ml_rf,RCFPPH 1100 916
2024-07-29,262.6323890873015,ml_rf,RCFPPH 1100 916
2024-08-05,266.06050956349196,ml_rf,RCFPPH 1100 916
2024-08-12,270.0706503968254,ml_rf,RCFPPH 1100 916
2024-08-19,271.04009873015866,ml_rf,RCFPPH 1100 916
2024-08-26,269.56532150793646,ml_rf,RCFPPH 1100 916
2024-07-22,1488.8656961706351,ml_rf,RCFPPH 1100 924
2024-07-29,1215.458780575397,ml_rf,RCFPPH 1100 924
2024-08-05,1436.1291092658732,ml_rf,RCFPPH 1100 924
2024-08-12,1228.2425424801588,ml_rf,RCFPPH 1100 924
2024-08-19,1223.968020337302,ml_rf,RCFPPH 1100 924
2024-08-26,1196.9014120039683,ml_rf,RCFPPH 1100 924
2024-09-02,1182.6475768849207,ml_rf,RCFPPH 1100 924
2024-09-09,1142.4508229563492,ml_rf,RCFPPH 1100 924
2024-09-16,1147.7141204563493,ml_rf,RCFPPH 1100 924
2024-09-23,1152.0691737896825,ml_rf,RCFPPH 1100 924
2024-09-30,1083.5428164087302,ml_rf,RCFPPH 1100 924
2024-10-07,1103.1055649801592,ml_rf,RCFPPH 1100 924
