week,forecast,method,sheet_name
2024-09-02,1002.0536,ml_xgb,RCFPPH 1100 656
2024-09-09,1001.37305,ml_xgb,RCFPPH 1100 656
2024-09-16,1003.8407,ml_xgb,RCFPPH 1100 656
2024-09-23,1019.34314,ml_xgb,RCFPPH 1100 656
2024-09-30,1042.2083,ml_xgb,RCFPPH 1100 656
2024-07-22,73.95974,ml_xgb,RCFPPH 1100 906
2024-07-29,38.142834,ml_xgb,RCFPPH 1100 906
2024-08-05,37.91587,ml_xgb,RCFPPH 1100 906
2024-08-12,38.107265,ml_xgb,RCFPPH 1100 906
2024-08-19,40.771034,ml_xgb,RCFPPH 1100 906
2024-08-26,41.381165,ml_xgb,RCFPPH 1100 906
2024-09-02,47.00765,ml_xgb,RCFPPH 1100 906
2024-09-09,42.38787,ml_xgb,RCFPPH 1100 906
2024-09-16,49.87299,ml_xgb,RCFPPH 1100 906
2024-09-23,54.078175,ml_xgb,RCFPPH 1100 906
2024-09-30,49.907806,ml_xgb,RCFPPH 1100 906
2024-10-07,43.753468,ml_xgb,RCFPPH 1100 906
2024-07-22,909.20276,ml_xgb,RCFPPH 1100 907
2024-07-29,846.9504,ml_xgb,RCFPPH 1100 907
2024-08-05,527.537,ml_xgb,RCFPPH 1100 907
2024-08-12,472.03598,ml_xgb,RCFPPH 1100 907
2024-08-19,461.9071,ml_xgb,RCFPPH 1100 907
2024-08-26,421.87265,ml_xgb,RCFPPH 1100 907
2024-09-02,390.42056,ml_xgb,RCFPPH 1100 907
2024-09-09,353.90704,ml_xgb,RCFPPH 1100 907
2024-09-16,358.14667,ml_xgb,RCFPPH 1100 907
2024-09-23,367.8405,ml_xgb,RCFPPH 1100 907
2024-09-30,370.1053,ml_xgb,RCFPPH 1100 907
2024-10-07,366.77936,ml_xgb,RCFPPH 1100 907
2024-07-29,1403.5094,ml_xgb,RCFPPH 1100 912
2024-08-05,826.63544,ml_xgb,RCFPPH 1100 912
2024-08-12,1296.1204,ml_xgb,RCFPPH 1100 912
2024-08-19,1271.6677,ml_xgb,RCFPPH 1100 912
2024-08-26,1271.3258,ml_xgb,RCFPPH 1100 912
2024-09-02,1270.181,ml_xgb,RCFPPH 1100 912
2024-09-09,1282.2089,ml_xgb,RCFPPH 1100 912
2024-09-16,1282.8981,ml_xgb,RCFPPH 1100 912
2024-09-23,1282.8981,ml_xgb,RCFPPH 1100 912
2024-09-30,1282.546,ml_xgb,RCFPPH 1100 912
2024-10-07,1279.9249,ml_xgb,RCFPPH 1100 912
2024-10-14,1279.555,ml_xgb,RCFPPH 1100 912
2024-06-10,246.76184,ml_xgb,RCFPPH 1100 916
2024-06-17,333.34918,ml_xgb,RCFPPH 1100 916
2024-06-24,202.48386,ml_xgb,RCFPPH 1100 916
2024-07-01,254.39178,ml_xgb,RCFPPH 1100 916
2024-07-08,255.31705,ml_xgb,RCFPPH 1100 916
2024-07-15,205.13263,ml_xgb,RCFPPH 1100 916
2024-07-22,205.77786,ml_xgb,RCFPPH 1100 916
2024-07-29,203.77628,ml_xgb,RCFPPH 1100 916
2024-08-05,210.47379,ml_xgb,RCFPPH 1100 916
2024-08-12,265.55746,ml_xgb,RCFPPH 1100 916
2024-08-19,221.21057,ml_xgb,RCFPPH 1100 916
2024-08-26,223.3194,ml_xgb,RCFPPH 1100 916
2024-07-22,1538.1171,ml_xgb,RCFPPH 1100 924
2024-07-29,1128.5547,ml_xgb,RCFPPH 1100 924
2024-08-05,1554.3611,ml_xgb,RCFPPH 1100 924
2024-08-12,1137.5933,ml_xgb,RCFPPH 1100 924
2024-08-19,1129.398,ml_xgb,RCFPPH 1100 924
2024-08-26,1111.8658,ml_xgb,RCFPPH 1100 924
2024-09-02,1102.8673,ml_xgb,RCFPPH 1100 924
2024-09-09,1093.8699,ml_xgb,RCFPPH 1100 924
2024-09-16,1054.6034,ml_xgb,RCFPPH 1100 924
2024-09-23,1027.6533,ml_xgb,RCFPPH 1100 924
2024-09-30,1052.0309,ml_xgb,RCFPPH 1100 924
2024-10-07,1016.7215,ml_xgb,RCFPPH 1100 924
